Thickness_m,Fiber_Orientation,Air_Velocity,Pressure_Drop_Pa,Capture_Efficiency
0.01188888888888889,0.6333333333333333,3.0,208.18015693862193,0.98
0.01188888888888889,0.6333333333333333,3.5,242.8768497617256,0.98
0.01188888888888889,0.7222222222222222,2.0,151.84444705790114,0.98
0.01188888888888889,0.7222222222222222,2.5,189.80555882237644,0.98
0.01188888888888889,0.7222222222222222,3.0,227.76667058685172,0.98
0.01188888888888889,0.7222222222222222,3.5,265.727782351327,0.98
0.01188888888888889,0.8111111111111111,2.0,167.61434938768443,0.98
0.01188888888888889,0.8111111111111111,2.5,209.51793673460554,0.98
0.01188888888888889,0.8111111111111111,3.0,251.42152408152666,0.98
0.01188888888888889,0.8111111111111111,3.5,293.32511142844777,0.98
0.01188888888888889,0.9,2.0,187.03945144623114,0.98
0.01188888888888889,0.9,2.5,233.79931430778893,0.98
0.01188888888888889,0.9,3.0,280.5591771693467,0.98
0.01188888888888889,0.9,3.5,327.3190400309045,0.98
0.012383838383838386,0.1,2.0,95.36161444266104,0.98
0.012383838383838386,0.1,2.5,119.20201805332631,0.98
0.012383838383838386,0.1,3.0,143.04242166399158,0.98
0.012383838383838386,0.1,3.5,166.88282527465682,0.98
0.012383838383838386,0.18888888888888888,2.0,101.09635785047348,0.98
0.012383838383838386,0.18888888888888888,2.5,126.37044731309186,0.98
0.012383838383838386,0.18888888888888888,3.0,151.6445367757102,0.98
0.012383838383838386,0.18888888888888888,3.5,176.91862623832859,0.98
0.012383838383838386,0.2777777777777778,2.0,107.56497228543938,0.98
0.012383838383838386,0.2777777777777778,2.5,134.45621535679925,0.98
0.012383838383838386,0.2777777777777778,3.0,161.3474584281591,0.98
0.012383838383838386,0.2777777777777778,3.5,188.23870149951892,0.98
0.012383838383838386,0.3666666666666667,2.0,114.91795680465253,0.98
0.012383838383838386,0.3666666666666667,2.5,143.64744600581568,0.98
0.012383838383838386,0.3666666666666667,3.0,172.3769352069788,0.98
0.012383838383838386,0.3666666666666667,3.5,201.10642440814192,0.98
0.012383838383838386,0.4555555555555556,2.0,123.3499815174584,0.98
0.012383838383838386,0.4555555555555556,2.5,154.187476896823,0.98
0.012383838383838386,0.4555555555555556,3.0,185.0249722761876,0.98
0.012383838383838386,0.4555555555555556,3.5,215.8624676555522,0.98
0.012383838383838386,0.5444444444444445,2.0,133.11737587695228,0.98
0.012383838383838386,0.5444444444444445,2.5,166.39671984619034,0.98
0.012383838383838386,0.5444444444444445,3.0,199.67606381542842,0.98
0.012383838383838386,0.5444444444444445,3.5,232.95540778466648,0.98
0.012383838383838386,0.6333333333333333,2.0,144.56464027570124,0.98
0.012383838383838386,0.6333333333333333,2.5,180.70580034462657,0.98
0.012383838383838386,0.6333333333333333,3.0,216.84696041355187,0.98
0.012383838383838386,0.6333333333333333,3.5,252.98812048247717,0.98
0.012383838383838386,0.7222222222222222,2.0,158.16592361341276,0.98
0.012383838383838386,0.7222222222222222,2.5,197.70740451676596,0.98
0.012383838383838386,0.7222222222222222,3.0,237.24888542011914,0.98
0.012383838383838386,0.7222222222222222,3.5,276.7903663234723,0.98
0.012383838383838386,0.8111111111111111,2.0,174.59234694078262,0.98
0.012383838383838386,0.8111111111111111,2.5,218.24043367597827,0.98
0.012383838383838386,0.8111111111111111,3.0,261.88852041117394,0.98
0.012383838383838386,0.8111111111111111,3.5,305.5366071463696,0.98
0.012383838383838386,0.9,2.0,194.8261405888525,0.98
0.012383838383838386,0.9,2.5,243.53267573606564,0.98
0.012383838383838386,0.9,3.0,292.23921088327876,0.98
0.012383838383838386,0.9,3.5,340.9457460304919,0.98
0.012878787878787878,0.1,2.0,99.1729677115765,0.98
0.012878787878787878,0.1,2.5,123.96620963947065,0.98
0.012878787878787878,0.1,3.0,148.75945156736475,0.98
0.012878787878787878,0.1,3.5,173.5526934952589,0.98
0.012878787878787878,0.18888888888888888,2.0,105.13691375151195,0.98
0.012878787878787878,0.18888888888888888,2.5,131.42114218938994,0.98
0.012878787878787878,0.18888888888888888,3.0,157.7053706272679,0.98
0.012878787878787878,0.18888888888888888,3.5,183.9895990651459,0.98
0.012878787878787878,0.2777777777777778,2.0,111.86406171609721,0.98
0.012878787878787878,0.2777777777777778,2.5,139.83007714512152,0.98
0.012878787878787878,0.2777777777777778,3.0,167.7960925741458,0.98
0.012878787878787878,0.2777777777777778,3.5,195.7621080031701,0.98
0.012878787878787878,0.3666666666666667,2.0,119.51092571446326,0.98
0.012878787878787878,0.3666666666666667,2.5,149.38865714307906,0.98
0.012878787878787878,0.3666666666666667,3.0,179.26638857169488,0.98
0.012878787878787878,0.3666666666666667,3.5,209.1441200003107,0.98
0.012878787878787878,0.4555555555555556,2.0,128.27995630893918,0.98
0.012878787878787878,0.4555555555555556,2.5,160.34994538617397,0.98
0.012878787878787878,0.4555555555555556,3.0,192.41993446340877,0.98
0.012878787878787878,0.4555555555555556,3.5,224.48992354064356,0.98
0.012878787878787878,0.5444444444444445,2.0,138.43772776762978,0.98
0.012878787878787878,0.5444444444444445,2.5,173.04715970953723,0.98
0.012878787878787878,0.5444444444444445,3.0,207.65659165144464,0.98
0.012878787878787878,0.5444444444444445,3.5,242.26602359335212,0.98
0.012878787878787878,0.6333333333333333,2.0,150.3425092589878,0.98
0.012878787878787878,0.6333333333333333,2.5,187.92813657373475,0.98
0.012878787878787878,0.6333333333333333,3.0,225.51376388848166,0.98
0.012878787878787878,0.6333333333333333,3.5,263.0993912032286,0.98
0.012878787878787878,0.7222222222222222,2.0,164.48740016892432,0.98
0.012878787878787878,0.7222222222222222,2.5,205.60925021115543,0.98
0.012878787878787878,0.7222222222222222,3.0,246.73110025338647,0.98
0.012878787878787878,0.7222222222222222,3.5,287.8529502956176,0.98
0.012878787878787878,0.8111111111111111,2.0,181.57034449388073,0.98
0.012878787878787878,0.8111111111111111,2.5,226.96293061735093,0.98
0.012878787878787878,0.8111111111111111,3.0,272.3555167408211,0.98
0.012878787878787878,0.8111111111111111,3.5,317.7481028642913,0.98
0.012878787878787878,0.9,2.0,202.61282973147382,0.98
0.012878787878787878,0.9,2.5,253.26603716434226,0.98
0.012878787878787878,0.9,3.0,303.9192445972107,0.98
0.012878787878787878,0.9,3.5,354.57245203007915,0.98
0.013373737373737375,0.1,2.0,102.98432098049201,0.98
0.013373737373737375,0.1,2.5,128.73040122561503,0.98
0.013373737373737375,0.1,3.0,154.476481470738,0.98
0.013373737373737375,0.1,3.5,180.22256171586102,0.98
0.013373737373737375,0.18888888888888888,2.0,109.17746965255047,0.98
0.013373737373737375,0.18888888888888888,2.5,136.47183706568808,0.98
0.013373737373737375,0.18888888888888888,3.0,163.7662044788257,0.98
0.013373737373737375,0.18888888888888888,3.5,191.06057189196332,0.98
0.013373737373737375,0.2777777777777778,2.0,116.16315114675508,0.98
0.013373737373737375,0.2777777777777778,2.5,145.20393893344385,0.98
0.013373737373737375,0.2777777777777778,3.0,174.2447267201326,0.98
0.013373737373737375,0.2777777777777778,3.5,203.2855145068214,0.98
0.013373737373737375,0.3666666666666667,2.0,124.103894624274,0.98
0.013373737373737375,0.3666666666666667,2.5,155.12986828034252,0.98
0.013373737373737375,0.3666666666666667,3.0,186.155841936411,0.98
0.013373737373737375,0.3666666666666667,3.5,217.18181559247952,0.98
0.013373737373737375,0.4555555555555556,2.0,133.20993110042,0.98
0.013373737373737375,0.4555555555555556,2.5,166.512413875525,0.98
0.013373737373737375,0.4555555555555556,3.0,199.81489665062998,0.98
0.013373737373737375,0.4555555555555556,3.5,233.11737942573498,0.98
0.013373737373737375,0.5444444444444445,2.0,143.75807965830734,0.98
0.013373737373737375,0.5444444444444445,2.5,179.69759957288417,0.98
0.013373737373737375,0.5444444444444445,3.0,215.63711948746098,0.98
0.013373737373737375,0.5444444444444445,3.5,251.57663940203784,0.98
0.013373737373737375,0.6333333333333333,2.0,156.1203782422744,0.98
0.013373737373737375,0.6333333333333333,2.5,195.150472802843,0.98
0.013373737373737375,0.6333333333333333,3.0,234.1805673634116,0.98
0.013373737373737375,0.6333333333333333,3.5,273.2106619239802,0.98
0.013373737373737375,0.7222222222222222,2.0,170.80887672443595,0.98
0.013373737373737375,0.7222222222222222,2.5,213.51109590554495,0.98
0.013373737373737375,0.7222222222222222,3.0,256.2133150866539,0.98
0.013373737373737375,0.7222222222222222,3.5,298.9155342677629,0.98
0.013373737373737375,0.8111111111111111,2.0,188.54834204697892,0.98
0.013373737373737375,0.8111111111111111,2.5,235.68542755872366,0.98
0.013373737373737375,0.8111111111111111,3.0,282.82251307046835,0.98
0.013373737373737375,0.8111111111111111,3.5,329.9595985822131,0.98
0.013373737373737375,0.9,2.0,210.39951887409518,0.98
0.013373737373737375,0.9,2.5,262.999398592619,0.98
0.013373737373737375,0.9,3.0,315.59927831114277,0.98
0.013373737373737375,0.9,3.5,368.1991580296666,0.98
0.01386868686868687,0.1,2.0,106.7956742494075,0.98
0.01386868686868687,0.1,2.5,133.49459281175936,0.98
0.01386868686868687,0.1,3.0,160.19351137411124,0.98
0.01386868686868687,0.1,3.5,186.89242993646312,0.98
0.01386868686868687,0.18888888888888888,2.0,113.21802555358896,0.98
0.01386868686868687,0.18888888888888888,2.5,141.5225319419862,0.98
0.01386868686868687,0.18888888888888888,3.0,169.82703833038343,0.98
0.01386868686868687,0.18888888888888888,3.5,198.13154471878067,0.98
0.01386868686868687,0.2777777777777778,2.0,120.46224057741293,0.98
0.01386868686868687,0.2777777777777778,2.5,150.57780072176615,0.98
0.01386868686868687,0.2777777777777778,3.0,180.6933608661194,0.98
0.01386868686868687,0.2777777777777778,3.5,210.80892101047263,0.98
0.01386868686868687,0.3666666666666667,2.0,128.69686353408474,0.98
0.01386868686868687,0.3666666666666667,2.5,160.87107941760593,0.98
0.01386868686868687,0.3666666666666667,3.0,193.0452953011271,0.98
0.01386868686868687,0.3666666666666667,3.5,225.21951118464833,0.98
0.01386868686868687,0.4555555555555556,2.0,138.13990589190078,0.98
0.01386868686868687,0.4555555555555556,2.5,172.67488236487597,0.98
0.01386868686868687,0.4555555555555556,3.0,207.2098588378512,0.98
0.01386868686868687,0.4555555555555556,3.5,241.74483531082637,0.98
0.01386868686868687,0.5444444444444445,2.0,149.07843154898487,0.98
0.01386868686868687,0.5444444444444445,2.5,186.34803943623106,0.98
0.01386868686868687,0.5444444444444445,3.0,223.61764732347729,0.98
0.01386868686868687,0.5444444444444445,3.5,260.88725521072354,0.98
0.01386868686868687,0.6333333333333333,2.0,161.898247225561,0.98
0.01386868686868687,0.6333333333333333,2.5,202.37280903195122,0.98
0.01386868686868687,0.6333333333333333,3.0,242.84737083834148,0.98
0.01386868686868687,0.6333333333333333,3.5,283.32193264473176,0.98
0.01386868686868687,0.7222222222222222,2.0,177.13035327994754,0.98
0.01386868686868687,0.7222222222222222,2.5,221.4129415999344,0.98
0.01386868686868687,0.7222222222222222,3.0,265.69552991992134,0.98
0.01386868686868687,0.7222222222222222,3.5,309.9781182399082,0.98
0.01386868686868687,0.8111111111111111,2.0,195.52633960007708,0.98
0.01386868686868687,0.8111111111111111,2.5,244.40792450009633,0.98
0.01386868686868687,0.8111111111111111,3.0,293.2895094001156,0.98
0.01386868686868687,0.8111111111111111,3.5,342.1710943001349,0.98
0.01386868686868687,0.9,2.0,218.1862080167165,0.98
0.01386868686868687,0.9,2.5,272.7327600208956,0.98
0.01386868686868687,0.9,3.0,327.2793120250748,0.98
0.01386868686868687,0.9,3.5,381.8258640292539,0.98
0.014363636363636363,0.1,2.0,110.60702751832298,0.98
0.014363636363636363,0.1,2.5,138.25878439790372,0.98
0.014363636363636363,0.1,3.0,165.91054127748447,0.98
0.014363636363636363,0.1,3.5,193.56229815706521,0.98
0.014363636363636363,0.18888888888888888,2.0,117.25858145462745,0.98
0.014363636363636363,0.18888888888888888,2.5,146.5732268182843,0.98
0.014363636363636363,0.18888888888888888,3.0,175.8878721819412,0.98
0.014363636363636363,0.18888888888888888,3.5,205.20251754559803,0.98
0.014363636363636363,0.2777777777777778,2.0,124.76133000807077,0.98
0.014363636363636363,0.2777777777777778,2.5,155.95166251008845,0.98
0.014363636363636363,0.2777777777777778,3.0,187.14199501210618,0.98
0.014363636363636363,0.2777777777777778,3.5,218.33232751412385,0.98
0.014363636363636363,0.3666666666666667,2.0,133.28983244389548,0.98
0.014363636363636363,0.3666666666666667,2.5,166.61229055486933,0.98
0.014363636363636363,0.3666666666666667,3.0,199.93474866584324,0.98
0.014363636363636363,0.3666666666666667,3.5,233.2572067768171,0.98
0.014363636363636363,0.4555555555555556,2.0,143.06988068338157,0.98
0.014363636363636363,0.4555555555555556,2.5,178.83735085422697,0.98
0.014363636363636363,0.4555555555555556,3.0,214.60482102507237,0.98
0.014363636363636363,0.4555555555555556,3.5,250.37229119591777,0.98
0.014363636363636363,0.5444444444444445,2.0,154.3987834396624,0.98
0.014363636363636363,0.5444444444444445,2.5,192.99847929957798,0.98
0.014363636363636363,0.5444444444444445,3.0,231.5981751594936,0.98
0.014363636363636363,0.5444444444444445,3.5,270.1978710194092,0.98
0.014363636363636363,0.6333333333333333,2.0,167.67611620884756,0.98
0.014363636363636363,0.6333333333333333,2.5,209.59514526105943,0.98
0.014363636363636363,0.6333333333333333,3.0,251.51417431327135,0.98
0.014363636363636363,0.6333333333333333,3.5,293.4332033654832,0.98
0.014363636363636363,0.7222222222222222,2.0,183.45182983545914,0.98
0.014363636363636363,0.7222222222222222,2.5,229.3147872943239,0.98
0.014363636363636363,0.7222222222222222,3.0,275.17774475318873,0.98
0.014363636363636363,0.7222222222222222,3.5,321.0407022120535,0.98
0.014363636363636363,0.8111111111111111,2.0,202.50433715317521,0.98
0.014363636363636363,0.8111111111111111,2.5,253.130421441469,0.98
0.014363636363636363,0.8111111111111111,3.0,303.75650572976286,0.98
0.014363636363636363,0.8111111111111111,3.5,354.38259001805665,0.98
0.014363636363636363,0.9,2.0,225.97289715933783,0.98
0.014363636363636363,0.9,2.5,282.4661214491723,0.98
0.014363636363636363,0.9,3.0,338.9593457390068,0.98
0.014363636363636363,0.9,3.5,395.45257002884125,0.98
0.01485858585858586,0.1,2.0,114.41838078723848,0.98
0.01485858585858586,0.1,2.5,143.0229759840481,0.98
0.01485858585858586,0.1,3.0,171.62757118085773,0.98
0.01485858585858586,0.1,3.5,200.23216637766734,0.98
0.01485858585858586,0.18888888888888888,2.0,121.29913735566596,0.98
0.01485858585858586,0.18888888888888888,2.5,151.62392169458244,0.98
0.01485858585858586,0.18888888888888888,3.0,181.94870603349895,0.98
0.01485858585858586,0.18888888888888888,3.5,212.27349037241544,0.98
0.01485858585858586,0.2777777777777778,2.0,129.06041943872864,0.98
0.01485858585858586,0.2777777777777778,2.5,161.32552429841078,0.98
0.01485858585858586,0.2777777777777778,3.0,193.59062915809298,0.98
0.01485858585858586,0.2777777777777778,3.5,225.85573401777512,0.98
0.01485858585858586,0.3666666666666667,2.0,137.88280135370624,0.98
0.01485858585858586,0.3666666666666667,2.5,172.3535016921328,0.98
0.01485858585858586,0.3666666666666667,3.0,206.82420203055938,0.98
0.01485858585858586,0.3666666666666667,3.5,241.29490236898593,0.98
0.01485858585858586,0.4555555555555556,2.0,147.9998554748624,0.98
0.01485858585858586,0.4555555555555556,2.5,184.999819343578,0.98
0.01485858585858586,0.4555555555555556,3.0,221.9997832122936,0.98
0.01485858585858586,0.4555555555555556,3.5,258.9997470810092,0.98
0.01485858585858586,0.5444444444444445,2.0,159.71913533033995,0.98
0.01485858585858586,0.5444444444444445,2.5,199.64891916292493,0.98
0.01485858585858586,0.5444444444444445,3.0,239.57870299550993,0.98
0.01485858585858586,0.5444444444444445,3.5,279.50848682809493,0.98
0.01485858585858586,0.6333333333333333,2.0,173.45398519213418,0.98
0.01485858585858586,0.6333333333333333,2.5,216.8174814901677,0.98
0.01485858585858586,0.6333333333333333,3.0,260.1809777882013,0.98
0.01485858585858586,0.6333333333333333,3.5,303.5444740862348,0.98
0.01485858585858586,0.7222222222222222,2.0,189.77330639097076,0.98
0.01485858585858586,0.7222222222222222,2.5,237.21663298871343,0.98
0.01485858585858586,0.7222222222222222,3.0,284.6599595864562,0.98
0.01485858585858586,0.7222222222222222,3.5,332.10328618419885,0.98
0.01485858585858586,0.8111111111111111,2.0,209.4823347062734,0.98
0.01485858585858586,0.8111111111111111,2.5,261.8529183828417,0.98
0.01485858585858586,0.8111111111111111,3.0,314.2235020594101,0.98
0.01485858585858586,0.8111111111111111,3.5,366.59408573597847,0.98
0.01485858585858586,0.9,2.0,233.75958630195922,0.98
0.01485858585858586,0.9,2.5,292.19948287744904,0.98
0.01485858585858586,0.9,3.0,350.63937945293884,0.98
0.01485858585858586,0.9,3.5,409.07927602842864,0.98
0.015353535353535355,0.1,2.0,118.22973405615396,0.98
0.015353535353535355,0.1,2.5,147.78716757019245,0.98
0.015353535353535355,0.1,3.0,177.34460108423093,0.98
0.015353535353535355,0.1,3.5,206.90203459826944,0.98
0.015353535353535355,0.18888888888888888,2.0,125.33969325670445,0.98
0.015353535353535355,0.18888888888888888,2.5,156.67461657088057,0.98
0.015353535353535355,0.18888888888888888,3.0,188.00953988505668,0.98
0.015353535353535355,0.18888888888888888,3.5,219.3444631992328,0.98
0.015353535353535355,0.2777777777777778,2.0,133.35950886938647,0.98
0.015353535353535355,0.2777777777777778,2.5,166.6993860867331,0.98
0.015353535353535355,0.2777777777777778,3.0,200.03926330407973,0.98
0.015353535353535355,0.2777777777777778,3.5,233.37914052142636,0.98
0.015353535353535355,0.3666666666666667,2.0,142.47577026351698,0.98
0.015353535353535355,0.3666666666666667,2.5,178.09471282939623,0.98
0.015353535353535355,0.3666666666666667,3.0,213.71365539527548,0.98
0.015353535353535355,0.3666666666666667,3.5,249.3325979611547,0.98
0.015353535353535355,0.4555555555555556,2.0,152.92983026634317,0.98
0.015353535353535355,0.4555555555555556,2.5,191.16228783292897,0.98
0.015353535353535355,0.4555555555555556,3.0,229.39474539951476,0.98
0.015353535353535355,0.4555555555555556,3.5,267.6272029661006,0.98
0.015353535353535355,0.5444444444444445,2.0,165.03948722101748,0.98
0.015353535353535355,0.5444444444444445,2.5,206.29935902627184,0.98
0.015353535353535355,0.5444444444444445,3.0,247.5592308315262,0.98
0.015353535353535355,0.5444444444444445,3.5,288.81910263678054,0.98
0.015353535353535355,0.6333333333333333,2.0,179.23185417542075,0.98
0.015353535353535355,0.6333333333333333,2.5,224.03981771927593,0.98
0.015353535353535355,0.6333333333333333,3.0,268.84778126313114,0.98
0.015353535353535355,0.6333333333333333,3.5,313.6557448069863,0.98
0.015353535353535355,0.7222222222222222,2.0,196.09478294648235,0.98
0.015353535353535355,0.7222222222222222,2.5,245.11847868310292,0.98
0.015353535353535355,0.7222222222222222,3.0,294.1421744197235,0.98
0.015353535353535355,0.7222222222222222,3.5,343.1658701563441,0.98
0.015353535353535355,0.8111111111111111,2.0,216.46033225937154,0.98
0.015353535353535355,0.8111111111111111,2.5,270.5754153242144,0.98
0.015353535353535355,0.8111111111111111,3.0,324.6904983890573,0.98
0.015353535353535355,0.8111111111111111,3.5,378.80558145390023,0.98
0.015353535353535355,0.9,2.0,241.54627544458054,0.98
0.015353535353535355,0.9,2.5,301.93284430572567,0.98
0.015353535353535355,0.9,3.0,362.31941316687085,0.98
0.015353535353535355,0.9,3.5,422.70598202801597,0.98
0.015848484848484848,0.1,2.0,122.04108732506944,0.98
0.015848484848484848,0.1,2.5,152.55135915633682,0.98
0.015848484848484848,0.1,3.0,183.06163098760416,0.98
0.015848484848484848,0.1,3.5,213.5719028188715,0.98
0.015848484848484848,0.18888888888888888,2.0,129.38024915774295,0.98
0.015848484848484848,0.18888888888888888,2.5,161.72531144717868,0.98
0.015848484848484848,0.18888888888888888,3.0,194.07037373661439,0.98
0.015848484848484848,0.18888888888888888,3.5,226.41543602605014,0.98
0.015848484848484848,0.2777777777777778,2.0,137.65859830004433,0.98
0.015848484848484848,0.2777777777777778,2.5,172.07324787505542,0.98
0.015848484848484848,0.2777777777777778,3.0,206.4878974500665,0.98
0.015848484848484848,0.2777777777777778,3.5,240.90254702507758,0.98
0.015848484848484848,0.3666666666666667,2.0,147.0687391733277,0.98
0.015848484848484848,0.3666666666666667,2.5,183.83592396665964,0.98
0.015848484848484848,0.3666666666666667,3.0,220.60310875999156,0.98
0.015848484848484848,0.3666666666666667,3.5,257.3702935533235,0.98
0.015848484848484848,0.4555555555555556,2.0,157.85980505782396,0.98
0.015848484848484848,0.4555555555555556,2.5,197.32475632227997,0.98
0.015848484848484848,0.4555555555555556,3.0,236.78970758673594,0.98
0.015848484848484848,0.4555555555555556,3.5,276.25465885119195,0.98
0.015848484848484848,0.5444444444444445,2.0,170.35983911169498,0.98
0.015848484848484848,0.5444444444444445,2.5,212.94979888961876,0.98
0.015848484848484848,0.5444444444444445,3.0,255.5397586675425,0.98
0.015848484848484848,0.5444444444444445,3.5,298.1297184454662,0.98
0.015848484848484848,0.6333333333333333,2.0,185.00972315870732,0.98
0.015848484848484848,0.6333333333333333,2.5,231.26215394838417,0.98
0.015848484848484848,0.6333333333333333,3.0,277.514584738061,0.98
0.015848484848484848,0.6333333333333333,3.5,323.7670155277378,0.98
0.015848484848484848,0.7222222222222222,2.0,202.41625950199392,0.98
0.015848484848484848,0.7222222222222222,2.5,253.02032437749241,0.98
0.015848484848484848,0.7222222222222222,3.0,303.6243892529909,0.98
0.015848484848484848,0.7222222222222222,3.5,354.2284541284894,0.98
0.015848484848484848,0.8111111111111111,2.0,223.4383298124697,0.98
0.015848484848484848,0.8111111111111111,2.5,279.2979122655871,0.98
0.015848484848484848,0.8111111111111111,3.0,335.1574947187045,0.98
0.015848484848484848,0.8111111111111111,3.5,391.01707717182194,0.98
0.015848484848484848,0.9,2.0,249.33296458720187,0.98
0.015848484848484848,0.9,2.5,311.66620573400235,0.98
0.015848484848484848,0.9,3.0,373.9994468808028,0.98
0.015848484848484848,0.9,3.5,436.3326880276033,0.98
0.016343434343434344,0.1,2.0,125.85244059398495,0.98
0.016343434343434344,0.1,2.5,157.31555074248118,0.98
0.016343434343434344,0.1,3.0,188.77866089097742,0.98
0.016343434343434344,0.1,3.5,220.24177103947366,0.98
0.016343434343434344,0.18888888888888888,2.0,133.42080505878144,0.98
0.016343434343434344,0.18888888888888888,2.5,166.77600632347682,0.98
0.016343434343434344,0.18888888888888888,3.0,200.13120758817217,0.98
0.016343434343434344,0.18888888888888888,3.5,233.48640885286753,0.98
0.016343434343434344,0.2777777777777778,2.0,141.9576877307022,0.98
0.016343434343434344,0.2777777777777778,2.5,177.44710966337774,0.98
0.016343434343434344,0.2777777777777778,3.0,212.9365315960533,0.98
0.016343434343434344,0.2777777777777778,3.5,248.42595352872885,0.98
0.016343434343434344,0.3666666666666667,2.0,151.66170808313848,0.98
0.016343434343434344,0.3666666666666667,2.5,189.5771351039231,0.98
0.016343434343434344,0.3666666666666667,3.0,227.4925621247077,0.98
0.016343434343434344,0.3666666666666667,3.5,265.4079891454923,0.98
0.016343434343434344,0.4555555555555556,2.0,162.78977984930478,0.98
0.016343434343434344,0.4555555555555556,2.5,203.487224811631,0.98
0.016343434343434344,0.4555555555555556,3.0,244.18466977395718,0.98
0.016343434343434344,0.4555555555555556,3.5,284.88211473628337,0.98
0.016343434343434344,0.5444444444444445,2.0,175.68019100237254,0.98
0.016343434343434344,0.5444444444444445,2.5,219.6002387529657,0.98
0.016343434343434344,0.5444444444444445,3.0,263.5202865035588,0.98
0.016343434343434344,0.5444444444444445,3.5,307.44033425415194,0.98
0.016343434343434344,0.6333333333333333,2.0,190.78759214199394,0.98
0.016343434343434344,0.6333333333333333,2.5,238.48449017749243,0.98
0.016343434343434344,0.6333333333333333,3.0,286.1813882129909,0.98
0.016343434343434344,0.6333333333333333,3.5,333.87828624848936,0.98
0.016343434343434344,0.7222222222222222,2.0,208.73773605750557,0.98
0.016343434343434344,0.7222222222222222,2.5,260.92217007188196,0.98
0.016343434343434344,0.7222222222222222,3.0,313.1066040862583,0.98
0.016343434343434344,0.7222222222222222,3.5,365.2910381006347,0.98
0.016343434343434344,0.8111111111111111,2.0,230.4163273655679,0.98
0.016343434343434344,0.8111111111111111,2.5,288.02040920695987,0.98
0.016343434343434344,0.8111111111111111,3.0,345.6244910483518,0.98
0.016343434343434344,0.8111111111111111,3.5,403.2285728897438,0.98
0.016343434343434344,0.9,2.0,257.11965372982326,0.98
0.016343434343434344,0.9,2.5,321.3995671622791,0.98
0.016343434343434344,0.9,3.0,385.67948059473486,0.98
0.016343434343434344,0.9,3.5,449.9593940271907,0.98
0.01683838383838384,0.1,2.0,129.66379386290043,0.98
0.01683838383838384,0.1,2.5,162.07974232862554,0.98
0.01683838383838384,0.1,3.0,194.49569079435065,0.98
0.01683838383838384,0.1,3.5,226.91163926007573,0.98
0.01683838383838384,0.18888888888888888,2.0,137.46136095981996,0.98
0.01683838383838384,0.18888888888888888,2.5,171.82670119977493,0.98
0.01683838383838384,0.18888888888888888,3.0,206.1920414397299,0.98
0.01683838383838384,0.18888888888888888,3.5,240.55738167968488,0.98
0.01683838383838384,0.2777777777777778,2.0,146.25677716136005,0.98
0.01683838383838384,0.2777777777777778,2.5,182.82097145170007,0.98
0.01683838383838384,0.2777777777777778,3.0,219.38516574204007,0.98
0.01683838383838384,0.2777777777777778,3.5,255.94936003238007,0.98
0.01683838383838384,0.3666666666666667,2.0,156.25467699294921,0.98
0.01683838383838384,0.3666666666666667,2.5,195.31834624118653,0.98
0.01683838383838384,0.3666666666666667,3.0,234.38201548942382,0.98
0.01683838383838384,0.3666666666666667,3.5,273.4456847376611,0.98
0.01683838383838384,0.4555555555555556,2.0,167.71975464078557,0.98
0.01683838383838384,0.4555555555555556,2.5,209.649693300982,0.98
0.01683838383838384,0.4555555555555556,3.0,251.57963196117836,0.98
0.01683838383838384,0.4555555555555556,3.5,293.50957062137473,0.98
0.01683838383838384,0.5444444444444445,2.0,181.00054289305007,0.98
0.01683838383838384,0.5444444444444445,2.5,226.2506786163126,0.98
0.01683838383838384,0.5444444444444445,3.0,271.50081433957513,0.98
0.01683838383838384,0.5444444444444445,3.5,316.7509500628376,0.98
0.01683838383838384,0.6333333333333333,2.0,196.5654611252805,0.98
0.01683838383838384,0.6333333333333333,2.5,245.70682640660067,0.98
0.01683838383838384,0.6333333333333333,3.0,294.84819168792075,0.98
0.01683838383838384,0.6333333333333333,3.5,343.9895569692409,0.98
0.01683838383838384,0.7222222222222222,2.0,215.05921261301714,0.98
0.01683838383838384,0.7222222222222222,2.5,268.82401576627143,0.98
0.01683838383838384,0.7222222222222222,3.0,322.5888189195257,0.98
0.01683838383838384,0.7222222222222222,3.5,376.35362207278,0.98
0.01683838383838384,0.8111111111111111,2.0,237.39432491866603,0.98
0.01683838383838384,0.8111111111111111,2.5,296.74290614833257,0.98
0.01683838383838384,0.8111111111111111,3.0,356.09148737799904,0.98
0.01683838383838384,0.8111111111111111,3.5,415.4400686076655,0.98
0.01683838383838384,0.9,2.0,264.9063428724446,0.98
0.01683838383838384,0.9,2.5,331.13292859055576,0.98
0.01683838383838384,0.9,3.0,397.35951430866686,0.98
0.01683838383838384,0.9,3.5,463.586100026778,0.98
0.017333333333333336,0.1,2.0,133.47514713181593,0.98
0.017333333333333336,0.1,2.5,166.84393391476993,0.98
0.017333333333333336,0.1,3.0,200.2127206977239,0.98
0.017333333333333336,0.1,3.5,233.58150748067786,0.98
0.017333333333333336,0.18888888888888888,2.0,141.50191686085844,0.98
0.017333333333333336,0.18888888888888888,2.5,176.8773960760731,0.98
0.017333333333333336,0.18888888888888888,3.0,212.2528752912877,0.98
0.017333333333333336,0.18888888888888888,3.5,247.6283545065023,0.98
0.017333333333333336,0.2777777777777778,2.0,150.5558665920179,0.98
